Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_6,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 677,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
400,400,22/02/2021 22:04:14:181,372,367,3288,1,1,8,7.5,15.03,0.00,0.00,0,5.23,64,910.5,23.19,38.240,0.58,0.00,0.000,5,3309,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,67.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,1,15,#####,0.00,#####,33.50,88888,1,5,40,40,
401,401,22/02/2021 22:04:14:281,369,368,3288,1,1,0,6.8,14.31,0.00,0.00,0,5.18,64,910.5,23.19,38.240,0.55,0.00,0.000,5,3309,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,67.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,1,15,#####,0.00,#####,33.50,88888,1,5,41,41,
402,402,22/02/2021 22:04:14:381,366,370,3288,1,1,0,6.1,13.97,0.00,0.00,0,5.10,64,910.5,23.19,38.240,0.54,0.00,0.000,5,3314,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,15,#####,#####,36.000,58.00,0.00,2,67.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,5,14,#####,0.00,#####,34.50,88888,1,5,41,41,
403,403,22/02/2021 22:04:14:481,363,369,3288,1,1,0,5.3,14.44,0.00,0.00,0,4.94,64,910.5,23.19,38.240,0.56,0.00,0.000,5,3314,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,15,#####,#####,36.000,58.00,0.00,2,67.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,5,14,#####,0.00,#####,34.50,88888,1,5,41,41,
404,404,22/02/2021 22:04:14:581,360,366,3288,1,1,0,4.6,14.53,0.00,0.00,0,4.80,64,910.5,23.19,38.230,0.56,0.00,0.000,5,3349,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,66.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,4,14,#####,0.00,#####,33.50,88888,1,5,41,41,
405,405,22/02/2021 22:04:14:681,357,364,3314,1,1,0,3.8,15.45,0.00,0.00,0,4.60,64,910.5,23.19,38.300,0.59,0.00,0.000,5,3349,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,66.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,4,14,#####,0.00,#####,33.50,88888,1,5,41,41,
406,406,22/02/2021 22:04:14:781,354,359,3314,1,1,0,3.0,15.51,0.00,0.00,0,4.43,64,910.5,23.19,38.300,0.58,0.00,0.000,5,3302,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,4,14,#####,0.00,#####,33.00,88888,1,5,41,41,
407,407,22/02/2021 22:04:14:881,351,354,3314,1,1,0,2.3,14.16,0.00,0.00,0,4.39,64,910.5,23.19,38.300,0.52,0.00,0.000,5,3302,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,4,14,#####,0.00,#####,33.00,88888,1,5,41,41,
408,408,22/02/2021 22:04:14:981,348,352,3314,1,1,0,1.5,13.40,0.00,0.00,0,4.31,64,910.5,23.19,38.320,0.49,0.00,0.000,5,3192,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,7,13,#####,0.00,#####,32.00,88888,1,5,41,41,
409,409,22/02/2021 22:04:15:81,345,348,3314,1,1,0,0.8,12.61,0.00,0.00,0,4.22,64,910.5,23.19,38.320,0.46,0.00,0.000,5,3192,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,7,13,#####,0.00,#####,32.00,88888,1,5,41,41,
410,410,22/02/2021 22:04:15:181,342,346,3314,1,1,0,0.0,12.06,0.00,0.00,0,4.12,64,910.5,23.19,38.350,0.44,0.00,0.000,5,3165,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,5,13,#####,0.00,#####,31.50,88888,1,5,41,41,
411,411,22/02/2021 22:04:15:281,341,345,3157,1,1,0,0.0,12.41,0.00,0.00,0,4.01,64,910.5,23.19,38.380,0.45,0.00,0.000,5,3165,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,65.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,5,13,#####,0.00,#####,31.50,88888,1,5,42,42,
412,412,22/02/2021 22:04:15:381,340,342,3157,1,1,0,0.0,12.39,0.00,0.00,0,3.92,64,910.5,23.19,38.380,0.44,0.00,0.000,5,3121,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,15,#####,#####,36.000,58.00,0.00,2,64.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,4,13,#####,0.00,#####,30.50,88888,1,5,42,42,
413,413,22/02/2021 22:04:15:481,339,339,3157,1,1,0,0.0,11.64,0.00,0.00,0,3.89,64,910.5,23.19,38.380,0.41,0.00,0.000,5,3121,0,#####,#####,#####,0.00,#####,34.15,#####,#####,#####,#####,15,#####,#####,36.000,58.00,0.00,2,64.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,4,13,#####,0.00,#####,30.50,88888,1,5,42,42,
414,414,22/02/2021 22:04:15:581,337,337,3157,1,1,0,0.0,10.79,0.00,0.00,0,3.88,64,910.5,23.19,38.340,0.38,0.00,0.000,5,3068,0,#####,#####,#####,0.00,#####,33.76,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,64.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,6,13,#####,0.00,#####,30.00,88888,1,5,42,42,
415,415,22/02/2021 22:04:15:681,336,337,3157,1,1,0,0.0,10.29,0.00,0.00,0,3.85,64,910.5,23.19,38.370,0.36,0.00,0.000,5,3068,0,#####,#####,#####,0.00,#####,33.76,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,64.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,6,13,#####,0.00,#####,30.00,88888,1,5,42,42,
416,416,22/02/2021 22:04:15:780,335,337,3054,1,1,0,0.0,10.36,0.00,0.00,0,3.77,64,910.5,23.19,38.370,0.37,0.00,0.000,5,3026,0,#####,#####,#####,0.00,#####,33.76,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,5,13,#####,0.00,#####,30.00,88888,1,5,42,42,
417,417,22/02/2021 22:04:15:880,334,335,3054,1,1,0,0.0,9.82,0.00,0.00,0,3.73,64,910.5,23.19,38.370,0.34,0.00,0.000,5,3026,0,#####,#####,#####,0.00,#####,33.76,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,5,13,#####,0.00,#####,30.00,88888,1,5,42,42,
418,418,22/02/2021 22:04:15:980,333,333,3054,1,1,0,0.0,9.13,0.00,0.00,0,3.73,64,910.5,23.20,38.390,0.32,0.00,0.000,5,3039,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,2,13,#####,0.00,#####,29.00,88888,1,5,42,42,
419,419,22/02/2021 22:04:16:80,331,332,3054,1,1,0,0.0,8.85,0.00,0.00,0,3.69,64,910.5,23.20,38.390,0.31,0.00,0.000,5,3039,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,58.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,2,13,#####,0.00,#####,29.00,88888,1,5,42,42,
420,420,22/02/2021 22:04:16:180,330,332,3054,1,1,0,0.0,8.81,0.00,0.00,0,3.63,64,910.5,23.20,38.400,0.31,0.00,0.000,5,3020,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,8,13,#####,0.00,#####,30.00,88888,1,5,42,42,
421,421,22/02/2021 22:04:16:280,328,331,3004,1,1,0,0.0,9.15,0.00,0.00,0,3.54,64,910.5,23.20,38.400,0.32,0.00,0.000,5,3020,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,8,13,#####,0.00,#####,30.00,88888,1,5,43,43,
422,422,22/02/2021 22:04:16:380,326,329,3004,1,1,0,0.0,9.40,0.00,0.00,0,3.45,64,910.5,23.20,38.370,0.32,0.00,0.000,5,2981,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,11,12,#####,0.00,#####,29.00,88888,1,5,43,43,
423,423,22/02/2021 22:04:16:480,323,326,3004,1,1,0,0.0,8.73,0.00,0.00,0,3.44,64,910.5,23.20,38.370,0.30,0.00,0.000,5,2981,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,11,12,#####,0.00,#####,29.00,88888,1,5,43,43,
424,424,22/02/2021 22:04:16:580,321,324,3004,1,1,0,0.0,8.36,0.00,0.00,0,3.40,64,910.5,23.20,38.370,0.28,0.00,0.000,5,2928,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,6,12,#####,0.00,#####,28.50,88888,1,5,43,43,
425,425,22/02/2021 22:04:16:680,318,321,3004,1,1,0,0.0,7.88,0.00,0.00,0,3.39,64,910.5,23.20,38.370,0.26,0.00,0.000,5,2928,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,6,12,#####,0.00,#####,28.50,88888,1,5,43,43,
426,426,22/02/2021 22:04:16:780,316,319,2922,1,1,0,0.0,7.78,0.00,0.00,0,3.34,64,910.5,23.20,38.360,0.26,0.00,0.000,5,2892,0,#####,#####,#####,0.00,#####,32.58,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,28.50,88888,1,5,43,43,
427,427,22/02/2021 22:04:16:880,313,316,2922,1,1,0,0.0,7.06,0.00,0.00,0,3.35,64,910.5,23.20,38.360,0.23,0.00,0.000,5,2892,0,#####,#####,#####,0.00,#####,32.58,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,28.50,88888,1,5,43,43,
428,428,22/02/2021 22:04:16:980,311,315,2922,1,1,0,0.0,7.01,0.00,0.00,0,3.30,64,910.5,23.20,38.330,0.23,0.00,0.000,5,2861,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,27.00,88888,1,5,43,43,
429,429,22/02/2021 22:04:17:80,309,314,2922,1,1,0,0.0,7.67,0.00,0.00,0,3.20,64,910.5,23.20,38.330,0.25,0.00,0.000,5,2861,0,#####,#####,#####,0.00,#####,32.97,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,27.00,88888,1,5,43,43,
430,430,22/02/2021 22:04:17:180,306,311,2922,1,1,0,0.0,8.11,0.00,0.00,0,3.10,64,910.5,23.20,38.340,0.26,0.00,0.000,5,2762,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,7,12,#####,0.00,#####,27.00,88888,1,5,43,43,
431,431,22/02/2021 22:04:17:280,301,307,2814,1,1,0,0.0,7.59,0.00,0.00,0,3.09,64,910.5,23.20,38.340,0.24,0.00,0.000,5,2762,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,7,12,#####,0.00,#####,27.00,88888,1,5,44,44,
432,432,22/02/2021 22:04:17:380,296,304,2814,1,1,0,0.0,7.02,0.00,0.00,0,3.08,64,910.5,23.20,38.340,0.22,0.00,0.000,5,2755,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,11,12,#####,0.00,#####,26.00,88888,1,5,44,44,
433,433,22/02/2021 22:04:17:480,291,302,2814,1,1,0,0.0,8.27,0.00,0.00,0,2.93,64,910.5,23.20,38.340,0.26,0.00,0.000,5,2755,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,11,12,#####,0.00,#####,26.00,88888,1,5,44,44,
434,434,22/02/2021 22:04:17:580,286,297,2814,1,1,0,0.0,9.70,0.00,0.00,0,2.75,64,910.5,23.20,38.340,0.30,0.00,0.000,5,2613,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,24.50,88888,1,5,44,44,
435,435,22/02/2021 22:04:17:680,281,290,2814,1,1,0,0.0,10.08,0.00,0.00,0,2.64,64,910.5,23.20,38.340,0.31,0.00,0.000,5,2613,0,#####,#####,#####,0.00,#####,33.36,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,9,12,#####,0.00,#####,24.50,88888,1,5,44,44,
436,436,22/02/2021 22:04:17:780,276,285,2653,1,1,0,0.0,10.51,0.00,0.00,0,2.53,64,910.5,23.20,38.320,0.31,0.00,0.000,5,2613,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-10,1,#####,1,#####,2,0.00,31.00,7,12,#####,0.00,#####,24.00,88888,1,5,44,44,
437,437,22/02/2021 22:04:17:880,271,280,2653,1,1,0,0.0,11.00,0.00,0.00,0,2.42,64,910.5,23.20,38.320,0.32,0.00,0.000,5,2613,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-10,1,#####,1,#####,2,0.00,31.00,7,12,#####,0.00,#####,24.00,88888,0,5,44,44,
438,438,22/02/2021 22:04:17:980,265,274,2653,1,1,0,0.0,10.97,0.00,0.00,0,2.34,64,910.5,23.21,38.340,0.31,0.00,0.000,5,2547,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-10,1,#####,1,#####,2,0.00,31.00,8,11,#####,0.00,#####,24.00,88888,1,5,44,44,
439,439,22/02/2021 22:04:18:80,260,269,2653,1,1,0,0.0,11.05,0.00,0.00,0,2.26,64,910.5,23.21,38.340,0.31,0.00,0.000,5,2547,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-10,1,#####,1,#####,2,0.00,31.00,8,11,#####,0.00,#####,24.00,88888,1,5,44,44,
440,440,22/02/2021 22:04:18:180,255,264,2653,1,1,0,0.0,10.85,0.00,0.00,0,2.19,64,910.5,23.21,38.340,0.30,0.00,0.000,5,2445,0,#####,#####,#####,0.00,#####,35.33,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,9,11,#####,0.00,#####,24.00,88888,0,5,44,44,
441,441,22/02/2021 22:04:18:280,252,259,2397,1,1,0,0.0,11.34,0.00,0.00,0,2.07,64,910.5,23.21,38.340,0.31,0.00,0.000,5,2445,0,#####,#####,#####,0.00,#####,35.33,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,9,11,#####,0.00,#####,24.00,88888,0,5,45,45,
442,442,22/02/2021 22:04:18:380,249,254,2397,1,1,0,0.0,11.14,0.00,0.00,0,2.01,64,910.5,23.21,38.340,0.30,0.00,0.000,5,2366,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,7,11,#####,0.00,#####,24.00,88888,0,5,45,45,
443,443,22/02/2021 22:04:18:480,245,251,2397,1,1,0,0.0,11.41,0.00,0.00,0,1.91,64,910.5,23.21,38.310,0.30,0.00,0.000,5,2366,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,7,11,#####,0.00,#####,24.00,88888,1,5,45,45,
444,444,22/02/2021 22:04:18:580,242,246,2397,1,1,0,0.0,10.41,0.00,0.00,0,1.91,64,910.5,23.21,38.290,0.27,0.00,0.000,5,2264,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-12,1,#####,1,#####,1,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,1,5,45,45,
445,445,22/02/2021 22:04:18:680,239,243,2397,1,1,0,0.0,9.91,0.00,0.00,0,1.88,64,910.5,23.21,38.290,0.25,0.00,0.000,5,2264,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-12,1,#####,1,#####,1,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,1,5,45,45,
446,446,22/02/2021 22:04:18:780,235,241,2397,1,1,0,0.0,10.09,0.00,0.00,0,1.79,64,910.5,23.21,38.290,0.25,0.00,0.000,5,2219,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-13,1,#####,1,#####,1,0.00,31.00,8,11,#####,0.00,#####,24.00,88888,0,5,45,45,
447,447,22/02/2021 22:04:18:880,232,237,2209,1,1,0,0.0,9.87,0.00,0.00,0,1.74,64,910.5,23.21,38.290,0.24,0.00,0.000,5,2219,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,15,#####,#####,36.000,59.00,0.00,2,62.000,7979.0,-13,1,#####,1,#####,1,0.00,31.00,8,11,#####,0.00,#####,24.00,88888,0,5,45,45,
448,448,22/02/2021 22:04:18:980,229,235,2209,1,1,0,0.0,10.25,0.00,0.00,0,1.64,64,910.5,23.21,38.290,0.25,0.00,0.000,5,2145,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,1,0.00,31.00,9,11,#####,0.00,#####,24.00,88888,1,5,45,45,
449,449,22/02/2021 22:04:19:80,225,232,2209,1,1,0,0.0,10.83,0.00,0.00,0,1.51,64,910.5,23.21,38.290,0.26,0.00,0.000,5,2145,0,#####,#####,#####,0.00,#####,35.72,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,1,0.00,31.00,9,11,#####,0.00,#####,24.00,88888,1,5,45,45,
450,450,22/02/2021 22:04:19:180,222,228,2209,1,1,1,0.0,10.96,0.00,0.00,0,1.44,64,910.5,23.21,38.260,0.26,0.00,0.000,4,2109,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,7,11,#####,0.00,#####,24.00,88888,1,5,45,45,
451,451,22/02/2021 22:04:19:280,223,224,2209,1,1,0,0.0,10.99,0.00,0.00,0,0.43,64,910.5,23.21,38.260,0.26,0.00,0.000,4,2109,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,7,11,#####,0.00,#####,24.00,88888,1,5,46,46,
452,452,22/02/2021 22:04:19:380,223,220,2067,1,1,0,0.0,9.57,0.00,0.00,0,0.00,64,910.5,23.21,38.260,0.22,0.00,0.000,4,2053,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,0,5,46,46,
453,453,22/02/2021 22:04:19:480,223,218,2067,1,1,0,0.0,7.66,0.00,0.00,0,0.00,64,910.5,23.21,38.270,0.17,0.00,0.000,4,2053,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,14,#####,#####,36.000,59.00,0.00,2,63.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,1,5,46,46,
454,454,22/02/2021 22:04:19:580,223,218,2067,1,1,0,0.0,6.09,0.00,0.00,0,0.00,64,910.5,23.21,38.250,0.14,0.00,0.000,4,2040,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,15,#####,#####,35.000,59.00,0.00,2,60.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,1,5,46,46,
455,455,22/02/2021 22:04:19:680,223,219,2067,1,1,0,0.0,4.60,0.00,0.00,0,0.00,64,910.5,23.21,38.250,0.11,0.00,0.000,4,2040,0,#####,#####,#####,0.00,#####,36.50,#####,#####,#####,#####,15,#####,#####,35.000,59.00,0.00,2,60.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,5,11,#####,0.00,#####,24.00,88888,1,5,46,46,
456,456,22/02/2021 22:04:19:780,223,220,2067,1,1,0,0.0,3.27,0.00,0.00,0,0.00,64,910.5,23.21,38.250,0.08,0.00,0.000,4,2063,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,62.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,5.00,88888,1,5,46,46,
457,457,22/02/2021 22:04:19:880,223,221,1938,1,1,0,0.0,2.47,0.00,0.00,0,0.00,64,910.5,23.21,38.250,0.06,0.00,0.000,4,2063,0,#####,#####,#####,0.00,#####,42.39,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,62.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,5,10,#####,0.00,#####,5.00,88888,1,5,46,46,
458,458,22/02/2021 22:04:19:980,217,221,1938,0,1,0,1.7,1.98,0.00,0.00,0,0.00,64,910.5,23.21,38.250,0.05,0.00,0.000,5,1725,0,#####,#####,#####,0.00,#####,41.60,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,64.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,6,10,#####,0.00,#####,4.50,88888,1,5,46,46,
459,459,22/02/2021 22:04:20:80,211,220,1938,0,1,0,0.9,1.61,0.00,0.00,0,0.00,64,910.5,23.21,38.230,0.04,0.00,0.000,5,1725,0,#####,#####,#####,0.00,#####,41.60,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,64.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,6,10,#####,0.00,#####,4.50,88888,1,5,46,46,
460,460,22/02/2021 22:04:20:180,205,215,1938,0,1,0,0.1,1.27,0.00,0.00,0,0.00,64,910.5,23.21,38.210,0.03,0.00,0.000,5,1732,0,#####,#####,#####,0.00,#####,43.18,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,66.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,1,5,46,46,
461,461,22/02/2021 22:04:20:280,203,209,1938,0,1,0,0.0,0.96,0.00,0.00,0,0.00,64,910.5,23.21,38.210,0.02,0.00,0.000,5,1732,0,#####,#####,#####,0.00,#####,43.18,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,66.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,3,10,#####,0.00,#####,5.00,88888,1,5,47,47,
462,462,22/02/2021 22:04:20:380,202,204,1723,0,1,0,0.0,0.77,0.00,0.00,0,0.00,64,910.5,23.21,38.210,0.02,0.00,0.000,5,1686,0,#####,#####,#####,0.00,#####,41.60,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,2,10,#####,0.00,#####,5.00,88888,1,5,47,47,
463,463,22/02/2021 22:04:20:480,201,202,1723,0,1,0,0.0,0.65,0.00,0.00,0,0.00,64,910.5,23.21,38.200,0.01,0.00,0.000,5,1686,0,#####,#####,#####,0.00,#####,41.60,#####,#####,#####,#####,14,#####,#####,35.000,59.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,2,10,#####,0.00,#####,5.00,88888,1,5,47,47,
